,ID,Country of Origin,Farm Name,Lot Number,Mill,ICO Number,Company,Altitude,Region,Producer,Number of Bags,Bag Weight,In-Country Partner,Harvest Year,Grading Date,Owner,Variety,Status,Processing Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Overall,Defects,Total Cup Points,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,Expiration,Certification Body,Certification Address,Certification Contact
233,233,Taiwan,森悅高峰咖啡莊園 Sen Yue High Pk.,C115,森悅高峰咖啡莊園 Sen Yue High Pk.,,Taiwan Coffee Laboratory,1400,"南投仁愛, Ren’ai, Nantou",吳振宏 Chen-Hung Wu,1,15 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 18th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,SL34,Completed,Washed / Wet,7.83,7.75,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.5,10.5,0,0,green,0,"September 18th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
234,234,Indonesia,Af Idrus,-,dry mill,,Mandheling Coffee,1275,Ulu Pungkut,Mandheling Coffee,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra,Completed,Washed / Wet,7.75,7.75,7.42,7.75,7.83,7.83,9.33,10.0,10.0,7.83,0.0,83.5,13.6,0,1,green,4,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
235,235,Taiwan,打沆咖啡 Da-Hang Café,"2024 Sustainable Specialty Coffee Farm Awards,S021",打沆咖啡 Da-Hang Café,,Taiwan Coffee Laboratory,1040,"苗栗縣泰安鄉 Tai'an Township, Miaoli County","范精誠 FAN,JING-CHENG",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2022 / 2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Yellow Bourbon,Completed,Natural / Dry,7.75,7.75,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.67,0.0,83.5,9.6,0,0,green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
236,236,Ethiopia,YCFCU Halo Bariti,010/0150/0023,YCFCU Halo Bariti,010/0150/0023,"HARU International Corp, 守成咖啡",1850,Yirgacheffe,YCFCU Halo Bariti,320,60 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"August 20th, 2025",Anderson Wong,Ethiopian Heirlooms,Completed,Washed / Wet,7.75,7.75,7.58,7.75,7.5,7.5,10.0,10.0,10.0,7.67,0.0,83.5,9,0,0,greenish,1,"August 20th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
237,237,Indonesia,Lucy Tedjasukmana,417,yes,,Lucy Tedjasukmana,1400,Ciwidey Kab Bandung Jawa Barat,Lucy Tedjasukmana,1,50 kg,EKATA COFFEE CENTER,2024 / 2025,"October 13th, 2025",shameel,Other,Completed,Washed / Wet,7.67,7.67,7.5,7.92,7.42,7.67,10.0,10.0,10.0,7.67,0.0,83.5,10.8,0,0,bluish-green,0,"October 13th, 2026",EKATA COFFEE CENTER,"321/1, SIRAGUNDA VILLAGE, KASABA HOBLI, MUGTHIHALLI, CHIKKAMAGALURU, KARNATAKA, 577101",Shameel CP // Vivek Kolathai - +919995959888. - +919746845248
238,238,Taiwan,泥妲咖啡,A05,泥妲咖啡,,Taiwan Coffee Laboratory,300-500,花蓮縣秀林鄉,戴豐秋,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.42,10,0,0,green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
239,239,Honduras,NO APPLY,239-AA91030-MB5736,BECAMO,,BECAMO,1200,Copan,REGION COFFEE,550,69 kg,Instituto Hondureño del Café,2024 / 2025,"February 14th, 2025",BECAMO SA,SHG,Completed,Washed / Wet,7.75,7.67,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.67,0.0,83.42,11.3,0,2,green,5,"February 14th, 2026",Instituto Hondureño del Café,"Laboratorio de Control de Calidad de Café ( CNCC), 33 Calle, 1-2 Avenida, Sector El Cacao. San Pedro Sula, Cortes",Ramon Reyes - + 504 9693-9042
240,240,Colombia,BERLIN - LA ESTRELLA - LA GUAMERA - CALAMAR,3-0311-02883,TRILLADORA LA MESETA,3-0311-02883,COMPAÑIA CAFETERA LA MESETA SAS,1500,caldas,COMPAÑIA CAFETERA LA MESETA S.A,600,30 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"September 3rd, 2025",Vicente Antonio Agudelo Londoño,Castillo,Completed,Washed / Wet,7.67,7.75,7.58,7.5,7.58,7.67,10.0,10.0,10.0,7.67,0.0,83.42,11.5,0,0,green,3,"September 3rd, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
241,241,Taiwan,泥妲咖啡,A04,泥妲咖啡,,Taiwan Coffee Laboratory,300-500,花蓮縣秀林鄉,戴豐秋,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.75,7.67,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.33,10.1,0,0,yellow-green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
242,242,Taiwan,"陳勝樂咖啡莊園 CHEN,SHENG-LE Coffee Manor","2024 Sustainable Specialty Coffee Farm Awards,S065","陳勝樂咖啡莊園 CHEN,SHENG-LE Coffee Manor",,Taiwan Coffee Laboratory,580,"台中市新社區 Xinshe Dist., Taichung City","陳勝樂 CHEN,SHENG-LE",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,SL34,Completed,Natural / Dry,7.58,7.58,7.58,7.58,7.67,7.67,10.0,10.0,10.0,7.67,0.0,83.33,10,0,0,greenish,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
243,243,Indonesia,KT. Sigoring-goring,-,dry mill,,Koperasi Berkah Bersama Darul Mursyid,1200,Saipar Dolok Hole,Koperasi Berkah Bersama Darul Mursyid,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra,Completed,Washed / Wet,7.67,7.75,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.58,0.0,83.33,12,0,7,green,5,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
244,244,Taiwan,王煒曜,C15,王煒曜,,Taiwan Coffee Laboratory,1250,嘉義/阿里山鄉,王煒曜,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Gesha,Completed,Natural / Dry,7.75,7.67,7.67,7.5,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.33,9.5,0,0,yellowish,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
245,245,Colombia,FINCA LAS ACACIAS - VEREDA JUANAMBU,3-59-02970,CARTAGO,3-59-02970,CARCAFE LTDA.,1959,NARIÑO,Segundo Viveros Santa Cruz,600,30 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"October 7th, 2025",Maria Paz Villada,Caturra,Completed,Washed / Wet,7.75,7.58,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.33,11,0,0,green,2,"October 7th, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
246,246,Taiwan,COFEE BERRIES MANOR,C204,"Chiayi Agricultural Experiment Branch, TARI",,Taiwan Coffee Laboratory,1100,"Gukeng Township, Yunlin County","WANG, YING-HUI",1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Bourbon,Completed,Washed / Wet,7.67,7.67,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,0.0,83.33,10.1,0,0,greenish,3,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
247,247,"Tanzania, United Republic Of",Burka Coffee Estates Ltd,K33827,NIL,033/DE/006/002,Burka Coffee Estates Ltd,1400,Arusha,Burka Coffee Estates Ltd,600,30 kg,Kenya Coffee Traders Association,2025 / 2026,"September 26th, 2025",Eliaringa E. Macha,Bourbon,Completed,Washed / Wet,7.75,7.5,7.5,7.75,7.75,7.5,10.0,10.0,10.0,7.58,0.0,83.33,11,0,0,green,0,"September 26th, 2026",Kenya Coffee Traders Association,"P.O. Box 646 00100Nairobi, Kenya, Denniss Pritt Road, Opposite St Georges Girls Secondary School",Benson Kibicho Kamau - +254 786 821 621
248,248,Papua New Guinea,AAK ESTATES,AP43,LAHAMENEGU,166/4/42M,"Volcafe Limited, Japan",1500 - 2200,HIGHLANDS,PNGCE,600,30 kg,Coffee Quality Union,2025,"July 23rd, 2025",Volcafe Japan,Arusha,Completed,Washed / Wet,7.67,7.75,7.5,7.75,7.5,7.5,10.0,10.0,10.0,7.67,0.0,83.33,10.6,0,3,green,5,"July 23rd, 2026",Coffee Quality Union,3-24-9 Saiwai Otaru Hokkaido,Sakiko Kabeyama -
249,249,Brazil,Ofi - Olam Food Ingredients,S040263-1,Dry Mill,,Olam Specialty Coffee,1100,Cerrado,Ofi - Olam Food Ingredients,1600,96000 kg,Brazil Specialty Coffee Association,2025,"September 22nd, 2025",ADRYELLI CRISTINA SILVA,Catuai,Completed,Natural / Dry,7.5,7.58,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,0.0,83.25,11.5,0,1,green,5,"September 22nd, 2026",Brazil Specialty Coffee Association,"R Guilherme F Zanatelli - 121, Santa Luiza 121 BSCA - Comercio",Lyvia Camargo - 55 35 3212-4705
250,250,Colombia,La fortaleza,3-0104-00241 Popayán Supremo,Trilladora Pubenza/Café Colsuaves S.A.S,3-0104-00241,Cafe Colsuaves,1700,Popayán Cauca,La fortaleza,530,35 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"August 21st, 2025",pablo velosa,Caturra,Completed,Washed / Wet,7.75,7.75,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.42,0.0,83.25,10.7,0,0,green,2,"August 21st, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
251,251,Taiwan,双藝咖啡莊園,"2024 Sustainable Specialty Coffee Farm Awards,S075",双藝咖啡莊園,,Taiwan Coffee Laboratory,750,"嘉義縣梅山鄉 Meishan Township, Chiayi County","李紹民 LI,SHAO-MIN",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Bourbon,Completed,Natural / Dry,7.58,7.58,7.5,7.75,7.58,7.58,10.0,10.0,10.0,7.67,0.0,83.25,11,0,0,yellow-green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
252,252,Taiwan,巴西崗休閒園,"2024 Sustainable Specialty Coffee Farm Awards,S059",巴西崗休閒園,,Taiwan Coffee Laboratory,850-950,"屏東縣泰武鄉 Taiwu Township, Pingtung County","許蜂君 HSU,FENG-CHUN",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023 / 2024,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.58,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.58,0.0,83.25,10.2,0,0,yellow-green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
253,253,Vietnam,1500m Coffee,A456,1500m Coffee,,Rosa Garden Viet Nam,1650,"Xã Xuân Trường và Xã Xuân Thọ, Thành phố Đà Lạt, tỉnh Lâm Đồng",Nguyễn Thanh Sang,4000,1 kg,HQJ Coffee School,2024 / 2025,"August 18th, 2025",Nguyễn Hương Thi,Catimor,Completed,Natural / Dry,7.83,7.58,7.67,7.58,7.58,7.42,10.0,10.0,10.0,7.58,0.0,83.25,11,0,0,green,0,"August 18th, 2026",HQJ Coffee School,"738 Su Van Hanh Ward 12, District 10 Hochiminh City Vietnam",Sam Choi - +84 906662008
254,254,Indonesia,DANIEL SINAGA,3 tons,dry mill,,WARUNG KOPI SYNERGY,1590,Samosir,OLIVER DOHAR A.SIMBOLON,1,2 kg,5758 Coffee Lab,2024 / 2025,"May 29th, 2025",OLIVER DOHAR A.SIMBOLON,Sumatra,Completed,Washed / Wet,7.5,7.58,7.5,7.67,7.58,7.75,10.0,10.0,10.0,7.58,0.0,83.17,13,0,0,green,5,"May 29th, 2026",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
255,255,Vietnam,EaTan Cooperative,A1,Dry,,SIMEXCO DAKLAK LTD,850,Đắk Lắk,Hợp tác xã Ea Tân,8,60 kg,STONE VILLAGE LAB VIETNAM,2024 / 2025,"September 29th, 2025",Simexco DakLak,Catimor,Completed,Washed / Wet,7.92,7.67,7.42,7.5,7.58,7.5,10.0,10.0,10.0,7.58,0.0,83.17,12.7,0,0,greenish,0,"September 29th, 2026",STONE VILLAGE LAB VIETNAM,THỊ TRẤN MĂNG ĐEN,STONE VILLAGE LAB VIETNAM - 0966005189
256,256,Indonesia,Tyyana Coffee,-,dry mill,,Tyyana Coffee,1000,Aek Sabaon,Tyyana Coffee,1,2 kg,5758 Coffee Lab,2024,"December 27th, 2024",FAHMUL HIDAYAT HASIBUAN,Sumatra,Completed,Natural / Dry,7.67,7.83,7.5,7.5,7.42,7.58,10.0,10.0,10.0,7.67,0.0,83.17,12.6,0,0,green,0,"December 27th, 2025",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
257,257,Taiwan,四季紅咖啡,C10,四季紅咖啡,,Taiwan Coffee Laboratory,1200,嘉義/阿里山鄉,徐英文,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024 / 2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Pulped natural / honey,7.58,7.58,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.58,0.0,83.08,10.1,0,0,green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
258,258,Taiwan,思黑亞農場,A12,思黑亞農場,,Taiwan Coffee Laboratory,100,花蓮縣秀林鄉,蔡瑞光,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Natural / Dry,7.75,7.58,7.58,7.67,7.5,7.5,10.0,10.0,10.0,7.5,0.0,83.08,9.6,0,0,greenish,1,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
259,259,Taiwan,森悅高峰咖啡莊園 Sen Yue High Pk.,C114,森悅高峰咖啡莊園 Sen Yue High Pk.,,Taiwan Coffee Laboratory,1350,"南投仁愛, Ren’ai, Nantou",吳振宏 Chen-Hung Wu,1,20 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2020 / 2021,"September 18th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,SL34,Completed,Washed / Wet,7.67,7.67,7.67,7.58,7.42,7.5,10.0,10.0,10.0,7.58,0.0,83.08,10.5,0,0,green,0,"September 18th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
260,260,Ethiopia,Koke,Koke,Tracon,010/148/0934,Taiwan Coffee Laboratory,1937-1950,Yirgacheffe Gedio,Tracon,320,60 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"November 27th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,"Kumie, Diga & Wilsho",Completed,Natural / Dry,7.67,7.67,7.5,7.67,7.42,7.5,10.0,10.0,10.0,7.58,0.0,83.0,10.4,0,0,yellowish,0,"November 27th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
261,261,Colombia,N / A,3-0068-01647,Trilladora Popayán,3-0068-01647,ECOM COLOMBIA,1800,Huila,Regional producers,770,25 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2023 / 2024,"November 8th, 2024",Raúl Vargas,Caturra,Completed,Washed / Wet,7.75,7.5,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.42,0.0,83.0,11,0,2,verdoso,4,"November 8th, 2025",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
262,262,Colombia,VARIOS,3-01-16596,ALMACAFE BELLO ANTIOQUIA,3-01-16596,Federación de cafeteros de Colombia,1120 A 2060,ANTIOQUIA,VARIOS,375,70 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"September 4th, 2025",Camilo Mosquera,CASTILLA COLOMBIA,Completed,Washed / Wet,7.67,7.58,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.58,0.0,82.92,10.9,0,0,green,3,"September 4th, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
263,263,Taiwan,林秀貞,A02,林秀貞,,Taiwan Coffee Laboratory,100,花蓮縣秀林鄉,林秀貞,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Washed / Wet,7.58,7.58,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.5,0.0,82.92,11.9,0,0,green,0,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
264,264,Uganda,Bugisu Shamba,8515,Kyagalanyi Coffee Limited,,Kyagalanyi Coffee Limited,1700,Mbale,Kyagalanyi Coffee-Mbale Washing Stations,320,60 kg,"Ministry of Agriculture, Animal Industry, and Fisheries (MAAIF)",2024 / 2025,"April 17th, 2025",Awori Patricia,SL14,Completed,Washed / Wet,7.75,7.67,7.5,7.33,7.58,7.58,10.0,10.0,10.0,7.5,0.0,82.92,11.5,0,0,green,5,"April 17th, 2026","Ministry of Agriculture, Animal Industry, and Fisheries (MAAIF)","Coffee House, Plot 35, Jinja Road, P.O. Box 7267, Kampala, Uganda",Brenda Kamara Kemigisha Mangeni - 256773040119
265,265,Taiwan,文山咖啡農園,A07,文山咖啡農園,,Taiwan Coffee Laboratory,300,花蓮縣秀林鄉,丁春香,1,2 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2025,"September 26th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,Typica,Completed,Pulped natural / honey,7.67,7.58,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.5,0.0,82.92,9,0,0,bluish-green,1,"September 26th, 2026",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
266,266,Taiwan,里屾咖啡莊園 Li-shen Coffee Manor,"2024 Sustainable Specialty Coffee Farm Awards,S035",里屾咖啡莊園 Li-shen Coffee Manor,,Taiwan Coffee Laboratory,1100,"嘉義縣梅山鄉 Meishan Township, Chiayi County","劉玉雲 LIOU,YU-YUN",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2024,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,"50%Geisha,50%Bourbon",Completed,Natural / Dry,7.75,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,0.0,82.92,10.4,0,0,green,0,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
267,267,Ethiopia,Biru Bekele,2520-0608,wet mill,010/1204/0035,Descafeinadores Mexicano SA. de CV,1800,sidamo,KEFFA COFFEE LLC,302,60 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad,2024 / 2025,"September 10th, 2025",Descafeinadores Mexicanos S.A de C.V,Ethiopian Heirlooms,Completed,Washed / Wet,7.75,7.75,7.33,7.58,7.42,7.5,10.0,10.0,10.0,7.5,0.0,82.83,11.3,0,19,blue-green,5,"September 10th, 2026",Asociación Mexicana De Cafés y Cafeterías De Especialidad,Liverpool 91 Col. Juárez,ING. Arturo Hernández Fujigaki - +52 (55) 56984710
268,268,Colombia,N / A,3-0068-00474,Popayán,3-0068-00474,ECOM COLOMBIA,1800,Huila,N / A,770,25 kg,ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,2024 / 2025,"June 2nd, 2025",Raúl Vargas,Caturra,Completed,Washed / Wet,7.58,7.5,7.5,7.75,7.42,7.5,10.0,10.0,10.0,7.58,0.0,82.83,11.8,1,0,green,2,"June 2nd, 2026",ASOCIACIÓN COLOMBIANA PARA LA EXCELENCIA DEL CAFE,Calle 60A #3D-32 / Planta Baja / CQ Lab ASECC,Carlos Julian Ruiz - 3212026991
269,269,Indonesia,SAHAT MANIK,3 tons,dry mill,,WARUNG KOPI SYNERGY,1550,Samosir,OLIVER DOHAR A.SIMBOLON,1,2 kg,5758 Coffee Lab,2020 / 2021,"May 29th, 2025",OLIVER DOHAR A.SIMBOLON,Sumatra,Completed,Washed / Wet,7.5,7.67,7.33,7.58,7.58,7.58,10.0,10.0,10.0,7.58,0.0,82.83,13.1,0,2,green,3,"May 29th, 2026",5758 Coffee Lab,"Rusa Pinus Raya E1-D, Jl. Pinus Raya Barat, Gegerkalong, Kota Bandung, Jawa Barat 40153, Indonesia",Adi W. Taroepratjeka - +62-8122021163
270,270,Thailand,sawekcoffeefarm,first,hulling facility,,Sawekcoffeefarm,1200-1300,ashia,sawek zhouphonanan,1,20 kg,Specialty Coffee Institute of Thailand,2019 / 2020,"November 7th, 2024",Sawek zhouphonanan,Gesha,Completed,Natural / Dry,7.67,7.67,7.42,7.42,7.58,7.5,10.0,10.0,10.0,7.58,0.0,82.83,10.7,0,0,blue-green,0,"November 7th, 2025",Specialty Coffee Institute of Thailand,"No.76-82 Satri Wittaya 2 Soi 6, Ladplao, Bangkok 10230 Thailand","Rinlapat Siwachairot - +66 2 118 0811, +66 926462492"
271,271,Nicaragua,La Estrella,S84367- P06654,UCCEI R.L,017-279-452,Panamerican Coffee Trading,1100,JINOTEGA,UCCEI R.L,600,30 kg,Specialty Coffee Association of Costa Rica,2024 / 2025,"August 11th, 2025",Rodrigo Soto,Parainema,Completed,Washed / Wet,7.67,7.58,7.42,7.5,7.58,7.5,10.0,10.0,10.0,7.58,0.0,82.83,10.8,0,1,green,2,"August 11th, 2026",Specialty Coffee Association of Costa Rica,"Blvd Rohrmoser, de Prisma Dental 200 norte y 25 oeste, casa 21",Noelia Villalobos - (506) 2220 0685
272,272,Taiwan,見山農場,"2024 Sustainable Specialty Coffee Farm Awards,S078",見山農場,,Taiwan Coffee Laboratory,520,"台中市新社區 Xinshe Dist., Taichung City","鄭麗蓉 JHENG,LI-RONGC",1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2023,"October 29th, 2024",Taiwan Coffee Laboratory 台灣咖啡研究室,Arabica,Completed,Pulped natural / honey,7.58,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.67,0.0,82.83,11,0,0,greenish,4,"October 29th, 2025",Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612"
